,Component_number,Position_number,Velocity,Time_stamp,Scratch_type,Trial_number,Group_number,No.,Position
12897,182,34,83,1.937,Baby_Scratch,2,4,32,1.0
12898,176,34,85,1.938,Baby_Scratch,2,4,32,3.8539999999999988
12898,182,34,85,1.938,Baby_Scratch,2,4,32,1.0
12899,176,34,81,1.939,Baby_Scratch,2,4,32,3.8710000000000004
12899,182,34,81,1.939,Baby_Scratch,2,4,32,1.0
12899,176,34,81,1.9400000000000002,Baby_Scratch,2,4,32,3.8710000000000004
12899,182,34,81,1.939,Baby_Scratch,2,4,32,1.0
12900,176,34,82,1.941,Baby_Scratch,2,4,32,3.9070000000000005
12900,182,34,82,1.941,Baby_Scratch,2,4,32,1.0
12902,176,34,82,1.942,Baby_Scratch,2,4,32,3.9249999999999985
12902,182,34,82,1.942,Baby_Scratch,2,4,32,1.0
12902,176,34,82,1.943,Baby_Scratch,2,4,32,3.9249999999999985
12902,182,34,82,1.942,Baby_Scratch,2,4,32,1.0
12903,176,34,85,1.944,Baby_Scratch,2,4,32,3.9669999999999987
12903,182,34,85,1.944,Baby_Scratch,2,4,32,1.0
12903,176,34,85,1.945,Baby_Scratch,2,4,32,3.9669999999999987
12903,182,34,85,1.944,Baby_Scratch,2,4,32,1.0
12905,176,34,81,1.946,Baby_Scratch,2,4,32,4.000999999999999
12905,182,34,81,1.946,Baby_Scratch,2,4,32,1.0
12906,176,34,82,1.947,Baby_Scratch,2,4,32,4.019
12906,182,34,82,1.947,Baby_Scratch,2,4,32,1.0
12907,176,34,82,1.948,Baby_Scratch,2,4,32,4.036999999999998
12907,182,34,82,1.948,Baby_Scratch,2,4,32,1.0
12908,176,34,85,1.949,Baby_Scratch,2,4,32,4.058000000000001
12908,182,34,85,1.949,Baby_Scratch,2,4,32,1.0
12909,176,34,80,1.95,Baby_Scratch,2,4,32,4.073999999999999
12909,182,34,80,1.95,Baby_Scratch,2,4,32,1.0
12910,176,34,79,1.951,Baby_Scratch,2,4,32,4.089
12910,182,34,79,1.951,Baby_Scratch,2,4,32,1.0
12911,176,34,79,1.952,Baby_Scratch,2,4,32,4.103999999999999
12911,182,34,79,1.952,Baby_Scratch,2,4,32,1.0
12911,176,34,79,1.953,Baby_Scratch,2,4,32,4.103999999999999
12911,182,34,79,1.952,Baby_Scratch,2,4,32,1.0
12913,176,34,81,1.954,Baby_Scratch,2,4,32,4.137999999999999
12913,182,34,81,1.954,Baby_Scratch,2,4,32,1.0
12915,176,34,78,1.955,Baby_Scratch,2,4,32,4.152000000000001
12915,182,34,78,1.955,Baby_Scratch,2,4,32,1.0
12916,176,34,78,1.956,Baby_Scratch,2,4,32,4.1659999999999995
12916,182,34,78,1.956,Baby_Scratch,2,4,32,1.0
12916,176,34,78,1.957,Baby_Scratch,2,4,32,4.1659999999999995
12916,182,34,78,1.956,Baby_Scratch,2,4,32,1.0
12917,176,34,77,1.958,Baby_Scratch,2,4,32,4.191999999999999
12917,182,34,77,1.958,Baby_Scratch,2,4,32,1.0
12919,176,34,76,1.959,Baby_Scratch,2,4,32,4.204000000000001
12919,182,34,76,1.959,Baby_Scratch,2,4,32,1.0
12919,176,34,76,1.96,Baby_Scratch,2,4,32,4.204000000000001
12919,182,34,76,1.959,Baby_Scratch,2,4,32,1.0
12920,176,34,75,1.961,Baby_Scratch,2,4,32,4.226000000000001
12920,182,34,75,1.961,Baby_Scratch,2,4,32,1.0
12920,176,34,75,1.9620000000000002,Baby_Scratch,2,4,32,4.226000000000001
12920,182,34,75,1.961,Baby_Scratch,2,4,32,1.0
12922,176,34,75,1.963,Baby_Scratch,2,4,32,4.248000000000001
12922,182,34,75,1.963,Baby_Scratch,2,4,32,1.0
12923,176,34,76,1.964,Baby_Scratch,2,4,32,4.26
12923,182,34,76,1.964,Baby_Scratch,2,4,32,1.0
12925,176,34,73,1.965,Baby_Scratch,2,4,32,4.269000000000001
12925,182,34,73,1.965,Baby_Scratch,2,4,32,1.0
12925,176,34,73,1.9660000000000002,Baby_Scratch,2,4,32,4.269000000000001
12925,182,34,73,1.965,Baby_Scratch,2,4,32,1.0
12926,176,34,72,1.967,Baby_Scratch,2,4,32,4.285000000000001
12926,182,34,72,1.967,Baby_Scratch,2,4,32,1.0
12927,176,34,71,1.968,Baby_Scratch,2,4,32,4.292
12927,182,34,71,1.968,Baby_Scratch,2,4,32,1.0
12929,176,34,71,1.969,Baby_Scratch,2,4,32,4.299
12929,182,34,71,1.969,Baby_Scratch,2,4,32,1.0
12929,176,34,71,1.9700000000000002,Baby_Scratch,2,4,32,4.299
12929,182,34,71,1.969,Baby_Scratch,2,4,32,1.0
12930,176,34,70,1.971,Baby_Scratch,2,4,32,4.311
12930,182,34,70,1.971,Baby_Scratch,2,4,32,1.0
12931,176,34,70,1.972,Baby_Scratch,2,4,32,4.316999999999999
12931,182,34,70,1.972,Baby_Scratch,2,4,32,1.0
12932,176,34,69,1.973,Baby_Scratch,2,4,32,4.322
12932,182,34,69,1.973,Baby_Scratch,2,4,32,1.0
12933,176,34,68,1.974,Baby_Scratch,2,4,32,4.326
12933,182,34,68,1.974,Baby_Scratch,2,4,32,1.0
12933,176,34,68,1.975,Baby_Scratch,2,4,32,4.326
12933,182,34,68,1.974,Baby_Scratch,2,4,32,1.0
12935,176,34,67,1.976,Baby_Scratch,2,4,32,4.332
12935,182,34,67,1.976,Baby_Scratch,2,4,32,1.0
12936,176,34,66,1.977,Baby_Scratch,2,4,32,4.334
12936,182,34,66,1.977,Baby_Scratch,2,4,32,1.0
12937,176,34,65,1.978,Baby_Scratch,2,4,32,4.334999999999999
12937,182,34,65,1.978,Baby_Scratch,2,4,32,1.0
12938,176,34,65,1.979,Baby_Scratch,2,4,32,4.335999999999999
12938,182,34,65,1.979,Baby_Scratch,2,4,32,1.0
12938,176,34,65,1.98,Baby_Scratch,2,4,32,4.335999999999999
12938,182,34,65,1.979,Baby_Scratch,2,4,32,1.0
12940,176,34,63,1.981,Baby_Scratch,2,4,32,4.334
12940,182,34,63,1.981,Baby_Scratch,2,4,32,1.0
12940,176,34,63,1.9820000000000002,Baby_Scratch,2,4,32,4.334
12940,182,34,63,1.981,Baby_Scratch,2,4,32,1.0
12942,176,34,61,1.983,Baby_Scratch,2,4,32,4.327999999999999
12942,182,34,61,1.983,Baby_Scratch,2,4,32,1.0
12944,176,34,60,1.984,Baby_Scratch,2,4,32,4.324
12944,182,34,60,1.984,Baby_Scratch,2,4,32,1.0
12944,176,34,60,1.985,Baby_Scratch,2,4,32,4.324
12944,182,34,60,1.984,Baby_Scratch,2,4,32,1.0
12945,176,34,60,1.986,Baby_Scratch,2,4,32,4.316
12945,182,34,60,1.986,Baby_Scratch,2,4,32,1.0
12946,176,34,60,1.987,Baby_Scratch,2,4,32,4.311999999999999
12946,182,34,60,1.987,Baby_Scratch,2,4,32,1.0
12946,176,34,60,1.988,Baby_Scratch,2,4,32,4.311999999999999
12946,182,34,60,1.987,Baby_Scratch,2,4,32,1.0
12948,176,34,59,1.989,Baby_Scratch,2,4,32,4.302
12948,182,34,59,1.989,Baby_Scratch,2,4,32,1.0
12949,176,34,57,1.99,Baby_Scratch,2,4,32,4.295
12949,182,34,57,1.99,Baby_Scratch,2,4,32,1.0
12950,176,34,57,1.991,Baby_Scratch,2,4,32,4.287999999999999
12950,182,34,57,1.991,Baby_Scratch,2,4,32,1.0
12952,176,34,56,1.992,Baby_Scratch,2,4,32,4.28
12952,182,34,56,1.992,Baby_Scratch,2,4,32,1.0
12952,176,34,56,1.993,Baby_Scratch,2,4,32,4.28
12952,182,34,56,1.992,Baby_Scratch,2,4,32,1.0
12953,176,34,55,1.994,Baby_Scratch,2,4,32,4.2620000000000005
12953,182,34,55,1.994,Baby_Scratch,2,4,32,1.0
12954,176,34,53,1.995,Baby_Scratch,2,4,32,4.2509999999999994
12954,182,34,53,1.995,Baby_Scratch,2,4,32,1.0
12956,176,34,54,1.996,Baby_Scratch,2,4,32,4.2410000000000005
12956,182,34,54,1.996,Baby_Scratch,2,4,32,1.0
12956,176,34,54,1.997,Baby_Scratch,2,4,32,4.2410000000000005
12956,182,34,54,1.996,Baby_Scratch,2,4,32,1.0
12957,176,34,53,1.998,Baby_Scratch,2,4,32,4.219
12957,182,34,53,1.998,Baby_Scratch,2,4,32,1.0
12958,176,34,53,1.999,Baby_Scratch,2,4,32,4.207999999999999
12958,182,34,53,1.999,Baby_Scratch,2,4,32,1.0
12959,176,34,49,2.0,Baby_Scratch,2,4,32,4.193000000000001
12959,182,34,49,2.0,Baby_Scratch,2,4,32,1.0
12960,176,34,51,2.001,Baby_Scratch,2,4,32,4.180000000000003
12960,182,34,51,2.001,Baby_Scratch,2,4,32,1.0
12961,176,34,50,2.002,Baby_Scratch,2,4,32,4.166000000000005
12961,182,34,50,2.002,Baby_Scratch,2,4,32,1.0
12962,176,34,50,2.003,Baby_Scratch,2,4,32,4.152
12962,182,34,50,2.003,Baby_Scratch,2,4,32,1.0
12964,176,34,46,2.004,Baby_Scratch,2,4,32,4.134000000000002
12964,182,34,46,2.004,Baby_Scratch,2,4,32,1.0
12964,176,34,46,2.005,Baby_Scratch,2,4,32,4.134000000000002
12964,182,34,46,2.004,Baby_Scratch,2,4,32,1.0
12965,176,34,48,2.006,Baby_Scratch,2,4,32,4.102000000000006
12965,182,34,48,2.006,Baby_Scratch,2,4,32,1.0
12967,176,34,47,2.007,Baby_Scratch,2,4,32,4.085
12967,182,34,47,2.007,Baby_Scratch,2,4,32,1.0
12968,176,34,47,2.008,Baby_Scratch,2,4,32,4.068000000000001
12968,182,34,47,2.008,Baby_Scratch,2,4,32,1.0
12969,176,34,43,2.009,Baby_Scratch,2,4,32,4.047000000000004
12969,182,34,43,2.009,Baby_Scratch,2,4,32,1.0
12969,176,34,43,2.0100000000000002,Baby_Scratch,2,4,32,4.047000000000004
12969,182,34,43,2.009,Baby_Scratch,2,4,32,1.0
12970,176,34,46,2.011,Baby_Scratch,2,4,32,4.011
12970,182,34,46,2.011,Baby_Scratch,2,4,32,1.0
12972,176,34,45,2.012,Baby_Scratch,2,4,32,3.992000000000002
12972,182,34,45,2.012,Baby_Scratch,2,4,32,1.0
12973,176,34,45,2.013,Baby_Scratch,2,4,32,3.9730000000000043
12973,182,34,45,2.013,Baby_Scratch,2,4,32,1.0
12973,176,34,45,2.0140000000000002,Baby_Scratch,2,4,32,3.9730000000000043
12973,182,34,45,2.013,Baby_Scratch,2,4,32,1.0
12974,176,34,41,2.015,Baby_Scratch,2,4,32,3.926999999999999
12974,182,34,41,2.015,Baby_Scratch,2,4,32,1.0
12974,176,34,41,2.016,Baby_Scratch,2,4,32,3.926999999999999
12974,182,34,41,2.015,Baby_Scratch,2,4,32,1.0
12976,176,34,45,2.017,Baby_Scratch,2,4,32,3.8890000000000033
12976,182,34,45,2.017,Baby_Scratch,2,4,32,1.0
12977,176,34,43,2.018,Baby_Scratch,2,4,32,3.8680000000000057
12977,182,34,43,2.018,Baby_Scratch,2,4,32,1.0
12979,176,34,41,2.019,Baby_Scratch,2,4,32,3.844999999999998
12979,182,34,41,2.019,Baby_Scratch,2,4,32,1.0
12979,176,34,41,2.02,Baby_Scratch,2,4,32,3.844999999999998
12979,182,34,41,2.019,Baby_Scratch,2,4,32,1.0
12980,176,34,43,2.021,Baby_Scratch,2,4,32,3.8030000000000026
12980,182,34,43,2.021,Baby_Scratch,2,4,32,1.0
12981,176,34,43,2.022,Baby_Scratch,2,4,32,3.782000000000005
12981,182,34,43,2.022,Baby_Scratch,2,4,32,1.0
12981,176,34,43,2.023,Baby_Scratch,2,4,32,3.782000000000005
12981,182,34,43,2.022,Baby_Scratch,2,4,32,1.0
12983,176,34,42,2.024,Baby_Scratch,2,4,32,3.738
12983,182,34,42,2.024,Baby_Scratch,2,4,32,1.0
12984,176,34,38,2.025,Baby_Scratch,2,4,32,3.712000000000003
12984,182,34,38,2.025,Baby_Scratch,2,4,32,1.0
12985,176,34,42,2.026,Baby_Scratch,2,4,32,3.6900000000000053
12985,182,34,42,2.026,Baby_Scratch,2,4,32,1.0
12987,176,34,42,2.027,Baby_Scratch,2,4,32,3.667999999999998
12987,182,34,42,2.027,Baby_Scratch,2,4,32,1.0
12988,176,34,41,2.028,Baby_Scratch,2,4,32,3.6450000000000005
12988,182,34,41,2.028,Baby_Scratch,2,4,32,1.0
12989,176,34,37,2.029,Baby_Scratch,2,4,32,3.6180000000000034
12989,182,34,37,2.029,Baby_Scratch,2,4,32,1.0
12989,176,34,37,2.0300000000000002,Baby_Scratch,2,4,32,3.6180000000000034
12989,182,34,37,2.029,Baby_Scratch,2,4,32,1.0
12990,176,34,42,2.031,Baby_Scratch,2,4,32,3.5739999999999985
12990,182,34,42,2.031,Baby_Scratch,2,4,32,1.0
12991,176,34,41,2.032,Baby_Scratch,2,4,32,3.551000000000001
12991,182,34,41,2.032,Baby_Scratch,2,4,32,1.0
12993,176,34,41,2.033,Baby_Scratch,2,4,32,3.5280000000000036
12993,182,34,41,2.033,Baby_Scratch,2,4,32,1.0
12993,176,34,41,2.0340000000000003,Baby_Scratch,2,4,32,3.5280000000000036
12993,182,34,41,2.033,Baby_Scratch,2,4,32,1.0
12994,176,34,41,2.035,Baby_Scratch,2,4,32,3.4819999999999984
12994,182,34,41,2.035,Baby_Scratch,2,4,32,1.0
12994,176,34,41,2.036,Baby_Scratch,2,4,32,3.4819999999999984
12994,182,34,41,2.035,Baby_Scratch,2,4,32,1.0
12996,176,34,41,2.037,Baby_Scratch,2,4,32,3.4360000000000035
12996,182,34,41,2.037,Baby_Scratch,2,4,32,1.0
12998,176,34,41,2.038,Baby_Scratch,2,4,32,3.413000000000006
12998,182,34,41,2.038,Baby_Scratch,2,4,32,1.0
12999,176,34,42,2.039,Baby_Scratch,2,4,32,3.3909999999999987
12999,182,34,42,2.039,Baby_Scratch,2,4,32,1.0
13000,176,34,37,2.04,Baby_Scratch,2,4,32,3.3640000000000017
13000,182,34,37,2.04,Baby_Scratch,2,4,32,1.0
13001,176,34,42,2.041,Baby_Scratch,2,4,32,3.342000000000004
13001,182,34,42,2.041,Baby_Scratch,2,4,32,1.0
13002,176,34,41,2.042,Baby_Scratch,2,4,32,3.3190000000000066
13002,182,34,41,2.042,Baby_Scratch,2,4,32,1.0
13003,176,34,42,2.043,Baby_Scratch,2,4,32,3.2969999999999993
13003,182,34,42,2.043,Baby_Scratch,2,4,32,1.0
13004,176,34,42,2.044,Baby_Scratch,2,4,32,3.2750000000000017
13004,182,34,42,2.044,Baby_Scratch,2,4,32,1.0
13005,176,34,38,2.045,Baby_Scratch,2,4,32,3.2490000000000046
13005,182,34,38,2.045,Baby_Scratch,2,4,32,1.0
13006,176,34,42,2.046,Baby_Scratch,2,4,32,3.227000000000007
13006,182,34,42,2.046,Baby_Scratch,2,4,32,1.0
13007,176,34,43,2.047,Baby_Scratch,2,4,32,3.206
13007,182,34,43,2.047,Baby_Scratch,2,4,32,1.0
13008,176,34,42,2.048,Baby_Scratch,2,4,32,3.1840000000000024
13008,182,34,42,2.048,Baby_Scratch,2,4,32,1.0
13009,176,34,43,2.049,Baby_Scratch,2,4,32,3.1630000000000047
13009,182,34,43,2.049,Baby_Scratch,2,4,32,1.0
13010,176,34,39,2.05,Baby_Scratch,2,4,32,3.1380000000000075
13010,182,34,39,2.05,Baby_Scratch,2,4,32,1.0
13010,176,34,39,2.051,Baby_Scratch,2,4,32,3.1380000000000075
13010,182,34,39,2.05,Baby_Scratch,2,4,32,1.0
13011,176,34,43,2.052,Baby_Scratch,2,4,32,3.0960000000000027
13011,182,34,43,2.052,Baby_Scratch,2,4,32,1.0
13012,176,34,43,2.053,Baby_Scratch,2,4,32,3.075000000000005
13012,182,34,43,2.053,Baby_Scratch,2,4,32,1.0
13013,176,34,43,2.054,Baby_Scratch,2,4,32,3.0540000000000074
13013,182,34,43,2.054,Baby_Scratch,2,4,32,1.0
13013,176,34,43,2.055,Baby_Scratch,2,4,32,3.0540000000000074
13013,182,34,43,2.054,Baby_Scratch,2,4,32,1.0
13015,176,34,40,2.056,Baby_Scratch,2,4,32,3.006000000000002
13015,182,34,40,2.056,Baby_Scratch,2,4,32,1.0
13016,176,34,44,2.057,Baby_Scratch,2,4,32,2.986000000000004
13016,182,34,44,2.057,Baby_Scratch,2,4,32,1.0
13018,176,34,45,2.058,Baby_Scratch,2,4,32,2.9670000000000063
13018,182,34,45,2.058,Baby_Scratch,2,4,32,1.0
13019,176,34,45,2.059,Baby_Scratch,2,4,32,2.948
13019,182,34,45,2.059,Baby_Scratch,2,4,32,1.0
13020,176,34,41,2.06,Baby_Scratch,2,4,32,2.9250000000000025
13020,182,34,41,2.06,Baby_Scratch,2,4,32,1.0
13021,176,34,46,2.061,Baby_Scratch,2,4,32,2.9070000000000045
13021,182,34,46,2.061,Baby_Scratch,2,4,32,1.0
13022,176,34,47,2.062,Baby_Scratch,2,4,32,2.8900000000000063
13022,182,34,47,2.062,Baby_Scratch,2,4,32,1.0
13022,176,34,47,2.063,Baby_Scratch,2,4,32,2.8900000000000063
13022,182,34,47,2.062,Baby_Scratch,2,4,32,1.0
13023,176,34,46,2.064,Baby_Scratch,2,4,32,2.8540000000000023
13023,182,34,46,2.064,Baby_Scratch,2,4,32,1.0
13025,176,34,44,2.065,Baby_Scratch,2,4,32,2.8340000000000045
13025,182,34,44,2.065,Baby_Scratch,2,4,32,1.0
13025,176,34,44,2.0660000000000003,Baby_Scratch,2,4,32,2.8340000000000045
13025,182,34,44,2.065,Baby_Scratch,2,4,32,1.0
13026,176,34,48,2.067,Baby_Scratch,2,4,32,2.802000000000001
13026,182,34,48,2.067,Baby_Scratch,2,4,32,1.0
13027,176,34,48,2.068,Baby_Scratch,2,4,32,2.7860000000000027
13027,182,34,48,2.068,Baby_Scratch,2,4,32,1.0
13027,176,34,48,2.069,Baby_Scratch,2,4,32,2.7860000000000027
13027,182,34,48,2.068,Baby_Scratch,2,4,32,1.0
13029,176,34,48,2.07,Baby_Scratch,2,4,32,2.754000000000006
13029,182,34,48,2.07,Baby_Scratch,2,4,32,1.0
13031,176,34,50,2.071,Baby_Scratch,2,4,32,2.7400000000000015
13031,182,34,50,2.071,Baby_Scratch,2,4,32,1.0
13032,176,34,48,2.072,Baby_Scratch,2,4,32,2.7240000000000033
13032,182,34,48,2.072,Baby_Scratch,2,4,32,1.0
13033,176,34,49,2.073,Baby_Scratch,2,4,32,2.709000000000005
13033,182,34,49,2.073,Baby_Scratch,2,4,32,1.0
13033,176,34,49,2.0740000000000003,Baby_Scratch,2,4,32,2.709000000000005
13033,182,34,49,2.073,Baby_Scratch,2,4,32,1.0
13034,176,34,50,2.075,Baby_Scratch,2,4,32,2.681000000000002
13034,182,34,50,2.075,Baby_Scratch,2,4,32,1.0
13036,176,34,51,2.076,Baby_Scratch,2,4,32,2.6680000000000033
13036,182,34,51,2.076,Baby_Scratch,2,4,32,1.0
13037,176,34,51,2.077,Baby_Scratch,2,4,32,2.6550000000000047
13037,182,34,51,2.077,Baby_Scratch,2,4,32,1.0
13038,176,34,52,2.078,Baby_Scratch,2,4,32,2.643000000000006
13038,182,34,52,2.078,Baby_Scratch,2,4,32,1.0
13038,176,34,52,2.079,Baby_Scratch,2,4,32,2.643000000000006
13038,182,34,52,2.078,Baby_Scratch,2,4,32,1.0
13039,176,34,52,2.08,Baby_Scratch,2,4,32,2.6190000000000033
13039,182,34,52,2.08,Baby_Scratch,2,4,32,1.0
13040,176,34,50,2.081,Baby_Scratch,2,4,32,2.605000000000005
13040,182,34,50,2.081,Baby_Scratch,2,4,32,1.0
13041,176,34,53,2.082,Baby_Scratch,2,4,32,2.594000000000006
13041,182,34,53,2.082,Baby_Scratch,2,4,32,1.0
13041,176,34,53,2.083,Baby_Scratch,2,4,32,2.594000000000006
13041,182,34,53,2.082,Baby_Scratch,2,4,32,1.0
13043,176,34,54,2.084,Baby_Scratch,2,4,32,2.574000000000004
13043,182,34,54,2.084,Baby_Scratch,2,4,32,1.0
13043,176,34,54,2.085,Baby_Scratch,2,4,32,2.574000000000004
13043,182,34,54,2.084,Baby_Scratch,2,4,32,1.0
13045,176,34,52,2.086,Baby_Scratch,2,4,32,2.5500000000000065
13045,182,34,52,2.086,Baby_Scratch,2,4,32,1.0
13047,176,34,55,2.087,Baby_Scratch,2,4,32,2.5410000000000035
13047,182,34,55,2.087,Baby_Scratch,2,4,32,1.0
13048,176,34,56,2.088,Baby_Scratch,2,4,32,2.5330000000000044
13048,182,34,56,2.088,Baby_Scratch,2,4,32,1.0
13049,176,34,56,2.089,Baby_Scratch,2,4,32,2.5250000000000052
13049,182,34,56,2.089,Baby_Scratch,2,4,32,1.0
13050,176,34,55,2.09,Baby_Scratch,2,4,32,2.5160000000000062
13050,182,34,55,2.09,Baby_Scratch,2,4,32,1.0
13051,176,34,57,2.091,Baby_Scratch,2,4,32,2.509000000000004
13051,182,34,57,2.091,Baby_Scratch,2,4,32,1.0
13052,176,34,58,2.092,Baby_Scratch,2,4,32,2.5030000000000046
13052,182,34,58,2.092,Baby_Scratch,2,4,32,1.0
13053,176,34,57,2.093,Baby_Scratch,2,4,32,2.4960000000000053
13053,182,34,57,2.093,Baby_Scratch,2,4,32,1.0
13053,176,34,57,2.0940000000000003,Baby_Scratch,2,4,32,2.4960000000000053
13053,182,34,57,2.093,Baby_Scratch,2,4,32,1.0
13054,176,34,58,2.095,Baby_Scratch,2,4,32,2.484000000000004
13054,182,34,58,2.095,Baby_Scratch,2,4,32,1.0
13054,176,34,58,2.096,Baby_Scratch,2,4,32,2.484000000000004
13054,182,34,58,2.095,Baby_Scratch,2,4,32,1.0
13056,176,34,58,2.097,Baby_Scratch,2,4,32,2.4720000000000053
13056,182,34,58,2.097,Baby_Scratch,2,4,32,1.0
13057,176,34,59,2.098,Baby_Scratch,2,4,32,2.467000000000006
13057,182,34,59,2.098,Baby_Scratch,2,4,32,1.0
13059,176,34,60,2.099,Baby_Scratch,2,4,32,2.4630000000000045
13059,182,34,60,2.099,Baby_Scratch,2,4,32,1.0
13060,176,34,60,2.1,Baby_Scratch,2,4,32,2.459000000000005
13060,182,34,60,2.1,Baby_Scratch,2,4,32,1.0
13061,176,34,60,2.101,Baby_Scratch,2,4,32,2.4550000000000054
13061,182,34,60,2.101,Baby_Scratch,2,4,32,1.0
13062,176,34,61,2.102,Baby_Scratch,2,4,32,2.4520000000000057
13062,182,34,61,2.102,Baby_Scratch,2,4,32,1.0
13063,176,34,61,2.103,Baby_Scratch,2,4,32,2.4490000000000047
13063,182,34,61,2.103,Baby_Scratch,2,4,32,1.0
13064,176,34,62,2.104,Baby_Scratch,2,4,32,2.447000000000005
13064,182,34,62,2.104,Baby_Scratch,2,4,32,1.0
13064,176,34,62,2.105,Baby_Scratch,2,4,32,2.447000000000005
13064,182,34,62,2.104,Baby_Scratch,2,4,32,1.0
13065,176,34,62,2.106,Baby_Scratch,2,4,32,2.4430000000000054
13065,182,34,62,2.106,Baby_Scratch,2,4,32,1.0
13065,176,34,62,2.107,Baby_Scratch,2,4,32,2.4430000000000054
13065,182,34,62,2.106,Baby_Scratch,2,4,32,1.0
13067,176,34,63,2.108,Baby_Scratch,2,4,32,2.441000000000005
13067,182,34,63,2.108,Baby_Scratch,2,4,32,1.0
13068,176,34,63,2.109,Baby_Scratch,2,4,32,2.4400000000000053
13068,182,34,63,2.109,Baby_Scratch,2,4,32,1.0
13070,176,34,63,2.11,Baby_Scratch,2,4,32,2.4390000000000054
13070,182,34,63,2.11,Baby_Scratch,2,4,32,1.0
13071,176,34,63,2.111,Baby_Scratch,2,4,32,2.438000000000005
13071,182,34,63,2.111,Baby_Scratch,2,4,32,1.0
13071,176,34,63,2.112,Baby_Scratch,2,4,32,2.438000000000005
13071,182,34,63,2.111,Baby_Scratch,2,4,32,1.0
13071,176,34,63,2.113,Baby_Scratch,2,4,32,2.438000000000005
13071,182,34,63,2.111,Baby_Scratch,2,4,32,1.0
13071,176,34,63,2.114,Baby_Scratch,2,4,32,2.438000000000005
13071,182,34,63,2.111,Baby_Scratch,2,4,32,1.0
13071,176,34,63,2.115,Baby_Scratch,2,4,32,2.438000000000005
13071,182,34,63,2.111,Baby_Scratch,2,4,32,1.0
13072,176,34,65,2.116,Baby_Scratch,2,4,32,2.443000000000005
13072,182,34,65,2.116,Baby_Scratch,2,4,32,1.0
13073,176,34,65,2.117,Baby_Scratch,2,4,32,2.444000000000005
13073,182,34,65,2.117,Baby_Scratch,2,4,32,1.0
13073,176,34,65,2.1180000000000003,Baby_Scratch,2,4,32,2.444000000000005
13073,182,34,65,2.117,Baby_Scratch,2,4,32,1.0
13074,176,34,65,2.119,Baby_Scratch,2,4,32,2.446000000000005
13074,182,34,65,2.119,Baby_Scratch,2,4,32,1.0
13074,176,34,65,2.12,Baby_Scratch,2,4,32,2.446000000000005
13074,182,34,65,2.119,Baby_Scratch,2,4,32,1.0
13074,176,34,65,2.121,Baby_Scratch,2,4,32,2.446000000000005
13074,182,34,65,2.119,Baby_Scratch,2,4,32,1.0
13076,176,34,66,2.122,Baby_Scratch,2,4,32,2.4520000000000044
13076,182,34,66,2.122,Baby_Scratch,2,4,32,1.0
13078,176,34,65,2.123,Baby_Scratch,2,4,32,2.4530000000000047
13078,182,34,65,2.123,Baby_Scratch,2,4,32,1.0
13079,176,34,66,2.124,Baby_Scratch,2,4,32,2.4550000000000045
13079,182,34,66,2.124,Baby_Scratch,2,4,32,1.0
13080,176,34,65,2.125,Baby_Scratch,2,4,32,2.4560000000000044
13080,182,34,65,2.125,Baby_Scratch,2,4,32,1.0
13081,176,34,67,2.126,Baby_Scratch,2,4,32,2.459000000000004
13081,182,34,67,2.126,Baby_Scratch,2,4,32,1.0
13082,176,34,66,2.127,Baby_Scratch,2,4,32,2.461000000000004
13082,182,34,66,2.127,Baby_Scratch,2,4,32,1.0
13082,176,34,66,2.128,Baby_Scratch,2,4,32,2.461000000000004
13082,182,34,66,2.127,Baby_Scratch,2,4,32,1.0
13083,176,34,66,2.129,Baby_Scratch,2,4,32,2.4650000000000043
13083,182,34,66,2.129,Baby_Scratch,2,4,32,1.0
13083,176,34,66,2.13,Baby_Scratch,2,4,32,2.4650000000000043
13083,182,34,66,2.129,Baby_Scratch,2,4,32,1.0
13085,176,34,67,2.131,Baby_Scratch,2,4,32,2.4710000000000036
13085,182,34,67,2.131,Baby_Scratch,2,4,32,1.0
13086,176,34,67,2.132,Baby_Scratch,2,4,32,2.4740000000000046
13086,182,34,67,2.132,Baby_Scratch,2,4,32,1.0
13087,176,34,67,2.133,Baby_Scratch,2,4,32,2.4770000000000043
13087,182,34,67,2.133,Baby_Scratch,2,4,32,1.0
13087,176,34,67,2.134,Baby_Scratch,2,4,32,2.4770000000000043
13087,182,34,67,2.133,Baby_Scratch,2,4,32,1.0
13089,176,34,67,2.135,Baby_Scratch,2,4,32,2.4830000000000036
13089,182,34,67,2.135,Baby_Scratch,2,4,32,1.0
13090,176,34,67,2.136,Baby_Scratch,2,4,32,2.4860000000000047
13090,182,34,67,2.136,Baby_Scratch,2,4,32,1.0
13091,176,34,68,2.137,Baby_Scratch,2,4,32,2.490000000000004
13091,182,34,68,2.137,Baby_Scratch,2,4,32,1.0
13093,176,34,67,2.138,Baby_Scratch,2,4,32,2.493000000000004
13093,182,34,67,2.138,Baby_Scratch,2,4,32,1.0
13094,176,34,68,2.139,Baby_Scratch,2,4,32,2.4970000000000034
13094,182,34,68,2.139,Baby_Scratch,2,4,32,1.0
13094,176,34,68,2.14,Baby_Scratch,2,4,32,2.4970000000000034
13094,182,34,68,2.139,Baby_Scratch,2,4,32,1.0
13095,176,34,67,2.141,Baby_Scratch,2,4,32,2.503000000000004
13095,182,34,67,2.141,Baby_Scratch,2,4,32,1.0
