,Component_number,Position_number,Velocity,Time_stamp,Scratch_type,Trial_number,Group_number,No.,Position
3494,176,34,56,24.206999999999997,Chirp,7,1,7,9.011000000000024
3539,182,31,127,24.206999999999997,Chirp,7,1,7,1.27984375
3494,176,34,56,24.208,Chirp,7,1,7,9.011000000000024
3539,182,31,127,24.208,Chirp,7,1,7,1.27984375
3495,176,34,55,24.209,Chirp,7,1,7,9.002000000000013
3539,182,31,127,24.209,Chirp,7,1,7,1.27984375
3539,182,31,127,24.209999999999997,Chirp,7,1,7,1.27984375
3496,176,34,55,24.21,Chirp,7,1,7,8.993000000000002
3498,176,34,52,24.211,Chirp,7,1,7,8.969000000000015
3539,182,31,127,24.211,Chirp,7,1,7,1.27984375
3498,176,34,52,24.212,Chirp,7,1,7,8.969000000000015
3539,182,31,127,24.212,Chirp,7,1,7,1.27984375
3539,182,31,127,24.212999999999997,Chirp,7,1,7,1.27984375
3499,176,34,55,24.213,Chirp,7,1,7,8.960000000000004
3500,176,34,54,24.214,Chirp,7,1,7,8.950000000000028
3539,182,31,127,24.214,Chirp,7,1,7,1.27984375
3501,176,34,54,24.215,Chirp,7,1,7,8.940000000000015
3539,182,31,127,24.215,Chirp,7,1,7,1.27984375
3539,182,31,127,24.215999999999998,Chirp,7,1,7,1.27984375
3503,176,34,52,24.216,Chirp,7,1,7,8.928
3504,176,34,53,24.217,Chirp,7,1,7,8.906000000000013
3539,182,31,127,24.217,Chirp,7,1,7,1.27984375
3504,176,34,53,24.218,Chirp,7,1,7,8.906000000000013
3539,182,31,127,24.218,Chirp,7,1,7,1.27984375
3539,182,31,127,24.218999999999998,Chirp,7,1,7,1.27984375
3505,176,34,53,24.219,Chirp,7,1,7,8.895
3507,176,34,52,24.22,Chirp,7,1,7,8.871000000000013
3539,182,31,127,24.22,Chirp,7,1,7,1.27984375
3507,176,34,52,24.221,Chirp,7,1,7,8.871000000000013
3539,182,31,127,24.221,Chirp,7,1,7,1.27984375
3539,182,31,127,24.221999999999998,Chirp,7,1,7,1.27984375
3508,176,34,53,24.222,Chirp,7,1,7,8.86
3509,176,34,50,24.223,Chirp,7,1,7,8.846000000000032
3539,182,31,127,24.223,Chirp,7,1,7,1.27984375
3511,176,34,52,24.224,Chirp,7,1,7,8.822000000000003
3539,182,31,127,24.224,Chirp,7,1,7,1.27984375
3539,182,31,127,24.224999999999998,Chirp,7,1,7,1.27984375
3511,176,34,52,24.225,Chirp,7,1,7,8.822000000000003
3512,176,34,51,24.226,Chirp,7,1,7,8.809000000000033
3539,182,31,127,24.226,Chirp,7,1,7,1.27984375
3539,182,31,127,24.226999999999997,Chirp,7,1,7,1.27984375
3514,176,34,49,24.227,Chirp,7,1,7,8.794000000000015
3539,182,31,127,24.227999999999998,Chirp,7,1,7,1.27984375
3515,176,34,52,24.228,Chirp,7,1,7,8.782
3516,176,34,51,24.229,Chirp,7,1,7,8.76900000000003
3539,182,31,127,24.229,Chirp,7,1,7,1.27984375
3539,182,31,127,24.229999999999997,Chirp,7,1,7,1.27984375
3517,176,34,51,24.23,Chirp,7,1,7,8.756000000000014
3518,176,34,50,24.230999999999998,Chirp,7,1,7,8.72800000000003
3539,182,31,127,24.230999999999998,Chirp,7,1,7,1.27984375
3518,176,34,50,24.232,Chirp,7,1,7,8.72800000000003
3539,182,31,127,24.232,Chirp,7,1,7,1.27984375
3539,182,31,127,24.232999999999997,Chirp,7,1,7,1.27984375
3519,176,34,48,24.233,Chirp,7,1,7,8.71200000000001
3521,176,34,50,24.233999999999998,Chirp,7,1,7,8.684000000000026
3539,182,31,127,24.233999999999998,Chirp,7,1,7,1.27984375
3521,176,34,50,24.235,Chirp,7,1,7,8.684000000000026
3539,182,31,127,24.235,Chirp,7,1,7,1.27984375
3539,182,31,127,24.235999999999997,Chirp,7,1,7,1.27984375
3522,176,34,50,24.236,Chirp,7,1,7,8.670000000000009
3523,176,34,50,24.237,Chirp,7,1,7,8.656000000000041
3539,182,31,127,24.237,Chirp,7,1,7,1.27984375
3524,176,34,46,24.238,Chirp,7,1,7,8.63800000000002
3539,182,31,127,24.238,Chirp,7,1,7,1.27984375
3539,182,31,127,24.238999999999997,Chirp,7,1,7,1.27984375
3525,176,34,50,24.239,Chirp,7,1,7,8.624000000000002
3526,176,34,49,24.24,Chirp,7,1,7,8.609000000000037
3539,182,31,127,24.24,Chirp,7,1,7,1.27984375
3527,176,34,50,24.241,Chirp,7,1,7,8.59500000000002
3539,182,31,127,24.241,Chirp,7,1,7,1.27984375
3539,182,31,127,24.241999999999997,Chirp,7,1,7,1.27984375
3528,176,34,49,24.242,Chirp,7,1,7,8.580000000000002
3529,176,34,46,24.243,Chirp,7,1,7,8.562000000000044
3539,182,31,127,24.243,Chirp,7,1,7,1.27984375
3530,176,34,49,24.244,Chirp,7,1,7,8.547000000000025
3539,182,31,127,24.244,Chirp,7,1,7,1.27984375
3539,182,31,127,24.244999999999997,Chirp,7,1,7,1.27984375
3531,176,34,50,24.245,Chirp,7,1,7,8.533000000000008
3532,176,34,49,24.246,Chirp,7,1,7,8.518000000000043
3539,182,31,127,24.246,Chirp,7,1,7,1.27984375
3533,176,34,49,24.247,Chirp,7,1,7,8.503000000000025
3539,182,31,127,24.247,Chirp,7,1,7,1.27984375
3539,182,31,127,24.247999999999998,Chirp,7,1,7,1.27984375
3534,176,34,45,24.248,Chirp,7,1,7,8.484000000000002
3535,176,34,49,24.249,Chirp,7,1,7,8.469000000000037
3539,182,31,127,24.249,Chirp,7,1,7,1.27984375
3536,176,34,48,24.25,Chirp,7,1,7,8.453000000000017
3539,182,31,127,24.25,Chirp,7,1,7,1.27984375
3539,182,31,127,24.250999999999998,Chirp,7,1,7,1.27984375
3537,176,34,49,24.251,Chirp,7,1,7,8.437999999999999
3538,176,34,48,24.252,Chirp,7,1,7,8.422000000000036
3539,182,31,127,24.252,Chirp,7,1,7,1.27984375
3541,176,34,45,24.253,Chirp,7,1,7,8.403000000000013
3539,182,31,127,24.253,Chirp,7,1,7,1.27984375
3544,176,34,48,24.254,Chirp,7,1,7,8.386999999999993
3542,182,31,126,24.254,Chirp,7,1,7,1.269765625
3547,176,34,49,24.255,Chirp,7,1,7,8.372000000000028
3545,182,31,125,24.255,Chirp,7,1,7,1.2596875
3553,176,34,48,24.256,Chirp,7,1,7,8.33999999999999
3551,182,31,124,24.256,Chirp,7,1,7,1.249609375
3553,176,34,48,24.257,Chirp,7,1,7,8.33999999999999
3551,182,31,124,24.257,Chirp,7,1,7,1.249609375
3556,176,34,44,24.258,Chirp,7,1,7,8.320000000000036
3554,182,31,123,24.258,Chirp,7,1,7,1.23953125
3562,176,34,49,24.259,Chirp,7,1,7,8.29
3560,182,31,122,24.259,Chirp,7,1,7,1.229453125
3562,176,34,49,24.26,Chirp,7,1,7,8.29
3560,182,31,122,24.26,Chirp,7,1,7,1.229453125
3565,176,34,47,24.261,Chirp,7,1,7,8.273000000000039
3563,182,31,121,24.261,Chirp,7,1,7,1.219453125
3568,176,34,48,24.262,Chirp,7,1,7,8.25700000000002
3566,182,31,121,24.262,Chirp,7,1,7,1.219375
3571,176,34,44,24.263,Chirp,7,1,7,8.236999999999995
3569,182,31,120,24.263,Chirp,7,1,7,1.209296875
3574,176,34,48,24.264,Chirp,7,1,7,8.221000000000032
3572,182,31,119,24.264,Chirp,7,1,7,1.199296875
3577,176,34,48,24.265,Chirp,7,1,7,8.205000000000013
3575,182,31,119,24.265,Chirp,7,1,7,1.19921875
3580,176,34,49,24.266,Chirp,7,1,7,8.190000000000047
3578,182,31,118,24.266,Chirp,7,1,7,1.189140625
3586,176,34,45,24.267,Chirp,7,1,7,8.171000000000024
3584,182,31,117,24.267,Chirp,7,1,7,1.179140625
3589,176,34,48,24.267999999999997,Chirp,7,1,7,8.139000000000042
3587,182,31,117,24.267999999999997,Chirp,7,1,7,1.1790625
3589,176,34,48,24.269,Chirp,7,1,7,8.139000000000042
3587,182,31,117,24.269,Chirp,7,1,7,1.1790625
3592,176,34,48,24.27,Chirp,7,1,7,8.123000000000022
3590,182,31,116,24.27,Chirp,7,1,7,1.1690625
3595,176,34,49,24.271,Chirp,7,1,7,8.108000000000004
3593,182,31,116,24.271,Chirp,7,1,7,1.168984375
3598,176,34,48,24.272,Chirp,7,1,7,8.092000000000041
3596,182,31,115,24.272,Chirp,7,1,7,1.15890625
3604,176,34,45,24.273,Chirp,7,1,7,8.073000000000018
3602,182,31,114,24.273,Chirp,7,1,7,1.14890625
3607,176,34,48,24.274,Chirp,7,1,7,8.056999999999999
3605,182,31,114,24.274,Chirp,7,1,7,1.148828125
3610,176,34,48,24.275,Chirp,7,1,7,8.041000000000036
3608,182,31,113,24.275,Chirp,7,1,7,1.138828125
3611,176,34,49,24.276,Chirp,7,1,7,8.011
3612,182,31,113,24.276,Chirp,7,1,7,1.138671875
3612,182,31,113,24.276999999999997,Chirp,7,1,7,1.138671875
3611,176,34,49,24.277,Chirp,7,1,7,8.011
3616,176,34,48,24.278,Chirp,7,1,7,7.9950000000000365
3612,182,31,113,24.278,Chirp,7,1,7,1.138671875
3622,176,34,48,24.279,Chirp,7,1,7,7.979000000000017
3620,182,31,111,24.279,Chirp,7,1,7,1.118671875
3625,176,34,49,24.28,Chirp,7,1,7,7.963999999999999
3623,182,31,111,24.28,Chirp,7,1,7,1.11859375
3628,176,34,48,24.281,Chirp,7,1,7,7.948000000000036
3626,182,31,110,24.281,Chirp,7,1,7,1.10859375
3631,176,34,48,24.282,Chirp,7,1,7,7.932000000000016
3629,182,31,110,24.282,Chirp,7,1,7,1.10859375
3633,182,31,110,24.282999999999998,Chirp,7,1,7,1.10859375
3632,176,34,45,24.283,Chirp,7,1,7,7.912999999999993
3635,176,34,49,24.284,Chirp,7,1,7,7.898000000000028
3633,182,31,110,24.284,Chirp,7,1,7,1.10859375
3638,176,34,49,24.285,Chirp,7,1,7,7.88300000000001
3636,182,31,110,24.285,Chirp,7,1,7,1.108515625
3639,176,34,49,24.285999999999998,Chirp,7,1,7,7.853000000000026
3643,182,31,109,24.285999999999998,Chirp,7,1,7,1.09859375
3639,176,34,49,24.287,Chirp,7,1,7,7.853000000000026
3643,182,31,109,24.287,Chirp,7,1,7,1.09859375
3643,182,31,109,24.287999999999997,Chirp,7,1,7,1.09859375
3640,176,34,49,24.288,Chirp,7,1,7,7.838000000000008
3643,182,31,109,24.288999999999998,Chirp,7,1,7,1.09859375
3642,176,34,49,24.289,Chirp,7,1,7,7.82299999999999
3645,176,34,49,24.29,Chirp,7,1,7,7.808000000000025
3643,182,31,109,24.29,Chirp,7,1,7,1.09859375
3643,182,31,109,24.290999999999997,Chirp,7,1,7,1.09859375
3646,176,34,49,24.291,Chirp,7,1,7,7.793000000000006
3643,182,31,109,24.291999999999998,Chirp,7,1,7,1.09859375
3647,176,34,49,24.292,Chirp,7,1,7,7.777999999999988
3648,176,34,46,24.293,Chirp,7,1,7,7.76000000000003
3643,182,31,109,24.293,Chirp,7,1,7,1.09859375
3649,176,34,50,24.293999999999997,Chirp,7,1,7,7.731999999999996
3643,182,31,109,24.293999999999997,Chirp,7,1,7,1.09859375
3643,182,31,109,24.294999999999998,Chirp,7,1,7,1.09859375
3649,176,34,50,24.295,Chirp,7,1,7,7.731999999999996
3651,176,34,50,24.296,Chirp,7,1,7,7.704000000000011
3643,182,31,109,24.296,Chirp,7,1,7,1.09859375
3643,182,31,109,24.296999999999997,Chirp,7,1,7,1.09859375
3651,176,34,50,24.297,Chirp,7,1,7,7.704000000000011
3653,176,34,47,24.298,Chirp,7,1,7,7.687000000000051
3643,182,31,109,24.298,Chirp,7,1,7,1.09859375
3654,176,34,51,24.299,Chirp,7,1,7,7.674000000000035
3643,182,31,109,24.299,Chirp,7,1,7,1.09859375
3643,182,31,109,24.299999999999997,Chirp,7,1,7,1.09859375
3655,176,34,50,24.3,Chirp,7,1,7,7.660000000000018
3656,176,34,51,24.301,Chirp,7,1,7,7.634000000000032
3643,182,31,109,24.301,Chirp,7,1,7,1.09859375
3656,176,34,51,24.302,Chirp,7,1,7,7.634000000000032
3643,182,31,109,24.302,Chirp,7,1,7,1.09859375
3643,182,31,109,24.302999999999997,Chirp,7,1,7,1.09859375
3658,176,34,48,24.303,Chirp,7,1,7,7.618000000000013
3659,176,34,51,24.304,Chirp,7,1,7,7.605000000000043
3643,182,31,109,24.304,Chirp,7,1,7,1.09859375
3660,176,34,52,24.305,Chirp,7,1,7,7.593000000000028
3643,182,31,109,24.305,Chirp,7,1,7,1.09859375
3643,182,31,109,24.305999999999997,Chirp,7,1,7,1.09859375
3661,176,34,51,24.306,Chirp,7,1,7,7.5800000000000125
3662,176,34,52,24.307,Chirp,7,1,7,7.5680000000000405
3643,182,31,109,24.307,Chirp,7,1,7,1.09859375
3663,176,34,50,24.308,Chirp,7,1,7,7.554000000000023
3643,182,31,109,24.308,Chirp,7,1,7,1.09859375
3643,182,31,109,24.308999999999997,Chirp,7,1,7,1.09859375
3664,176,34,52,24.309,Chirp,7,1,7,7.542000000000009
3665,176,34,52,24.31,Chirp,7,1,7,7.530000000000037
3643,182,31,109,24.31,Chirp,7,1,7,1.09859375
3666,176,34,52,24.311,Chirp,7,1,7,7.518000000000022
3643,182,31,109,24.311,Chirp,7,1,7,1.09859375
3667,176,34,52,24.311999999999998,Chirp,7,1,7,7.494000000000035
3643,182,31,109,24.311999999999998,Chirp,7,1,7,1.09859375
3667,176,34,52,24.313,Chirp,7,1,7,7.494000000000035
3643,182,31,109,24.313,Chirp,7,1,7,1.09859375
3669,176,34,53,24.314,Chirp,7,1,7,7.483000000000022
3643,182,31,109,24.314,Chirp,7,1,7,1.09859375
3643,182,31,109,24.314999999999998,Chirp,7,1,7,1.09859375
3670,176,34,54,24.315,Chirp,7,1,7,7.47300000000001
3671,176,34,52,24.316,Chirp,7,1,7,7.461000000000038
3643,182,31,109,24.316,Chirp,7,1,7,1.09859375
3672,176,34,54,24.317,Chirp,7,1,7,7.451000000000025
3643,182,31,109,24.317,Chirp,7,1,7,1.09859375
3643,182,31,109,24.317999999999998,Chirp,7,1,7,1.09859375
3673,176,34,51,24.318,Chirp,7,1,7,7.4380000000000095
3674,176,34,54,24.319,Chirp,7,1,7,7.428000000000033
3643,182,31,109,24.319,Chirp,7,1,7,1.09859375
3675,176,34,54,24.32,Chirp,7,1,7,7.418000000000021
3643,182,31,109,24.32,Chirp,7,1,7,1.09859375
3643,182,31,109,24.320999999999998,Chirp,7,1,7,1.09859375
3676,176,34,54,24.321,Chirp,7,1,7,7.408000000000008
3677,176,34,54,24.322,Chirp,7,1,7,7.398000000000032
3643,182,31,109,24.322,Chirp,7,1,7,1.09859375
3678,176,34,53,24.323,Chirp,7,1,7,7.387000000000018
3643,182,31,109,24.323,Chirp,7,1,7,1.09859375
3643,182,31,109,24.323999999999998,Chirp,7,1,7,1.09859375
3679,176,34,54,24.324,Chirp,7,1,7,7.377000000000006
3680,176,34,55,24.325,Chirp,7,1,7,7.368000000000027
3643,182,31,109,24.325,Chirp,7,1,7,1.09859375
3643,182,31,109,24.325999999999997,Chirp,7,1,7,1.09859375
3681,176,34,56,24.326,Chirp,7,1,7,7.360000000000017
3643,182,31,109,24.326999999999998,Chirp,7,1,7,1.09859375
3682,176,34,55,24.327,Chirp,7,1,7,7.351000000000006
3683,176,34,54,24.328,Chirp,7,1,7,7.3410000000000295
3643,182,31,109,24.328,Chirp,7,1,7,1.09859375
3643,182,31,109,24.328999999999997,Chirp,7,1,7,1.09859375
3684,176,34,56,24.329,Chirp,7,1,7,7.33300000000002
3685,176,34,56,24.33,Chirp,7,1,7,7.325000000000038
3643,182,31,109,24.33,Chirp,7,1,7,1.09859375
3686,176,34,56,24.331,Chirp,7,1,7,7.317000000000029
3643,182,31,109,24.331,Chirp,7,1,7,1.09859375
3643,182,31,109,24.331999999999997,Chirp,7,1,7,1.09859375
3687,176,34,56,24.332,Chirp,7,1,7,7.309000000000019
3688,176,34,55,24.333,Chirp,7,1,7,7.30000000000004
3643,182,31,109,24.333,Chirp,7,1,7,1.09859375
3689,176,34,57,24.334,Chirp,7,1,7,7.286000000000023
3643,182,31,109,24.334,Chirp,7,1,7,1.09859375
3643,182,31,109,24.334999999999997,Chirp,7,1,7,1.09859375
3689,176,34,57,24.335,Chirp,7,1,7,7.286000000000023
3691,176,34,57,24.336,Chirp,7,1,7,7.279000000000039
3643,182,31,109,24.336,Chirp,7,1,7,1.09859375
3692,176,34,57,24.337,Chirp,7,1,7,7.27200000000003
3643,182,31,109,24.337,Chirp,7,1,7,1.09859375
3643,182,31,109,24.337999999999997,Chirp,7,1,7,1.09859375
3693,176,34,57,24.338,Chirp,7,1,7,7.265000000000022
3694,176,34,57,24.339,Chirp,7,1,7,7.258000000000038
3643,182,31,109,24.339,Chirp,7,1,7,1.09859375
3695,176,34,58,24.34,Chirp,7,1,7,7.252000000000031
3643,182,31,109,24.34,Chirp,7,1,7,1.09859375
3643,182,31,109,24.340999999999998,Chirp,7,1,7,1.09859375
3696,176,34,58,24.341,Chirp,7,1,7,7.2460000000000235
3697,176,34,58,24.342,Chirp,7,1,7,7.2400000000000375
3643,182,31,109,24.342,Chirp,7,1,7,1.09859375
3698,176,34,59,24.343,Chirp,7,1,7,7.235000000000031
3643,182,31,109,24.343,Chirp,7,1,7,1.09859375
3643,182,31,109,24.343999999999998,Chirp,7,1,7,1.09859375
3699,176,34,58,24.344,Chirp,7,1,7,7.229000000000024
3700,176,34,59,24.345,Chirp,7,1,7,7.224000000000036
3643,182,31,109,24.345,Chirp,7,1,7,1.09859375
3701,176,34,59,24.346,Chirp,7,1,7,7.21900000000003
3643,182,31,109,24.346,Chirp,7,1,7,1.09859375
3643,182,31,109,24.346999999999998,Chirp,7,1,7,1.09859375
3702,176,34,60,24.347,Chirp,7,1,7,7.215000000000025
3703,176,34,59,24.348,Chirp,7,1,7,7.210000000000036
3643,182,31,109,24.348,Chirp,7,1,7,1.09859375
3704,176,34,60,24.349,Chirp,7,1,7,7.2060000000000315
3643,182,31,109,24.349,Chirp,7,1,7,1.09859375
3643,182,31,109,24.349999999999998,Chirp,7,1,7,1.09859375
3705,176,34,60,24.35,Chirp,7,1,7,7.202000000000027
3706,176,34,60,24.351,Chirp,7,1,7,7.198000000000036
3643,182,31,109,24.351,Chirp,7,1,7,1.09859375
3643,182,31,109,24.351999999999997,Chirp,7,1,7,1.09859375
3707,176,34,61,24.352,Chirp,7,1,7,7.195000000000032
3643,182,31,109,24.352999999999998,Chirp,7,1,7,1.09859375
3708,176,34,61,24.353,Chirp,7,1,7,7.192000000000029
3709,176,34,61,24.354,Chirp,7,1,7,7.189000000000036
3643,182,31,109,24.354,Chirp,7,1,7,1.09859375
3643,182,31,109,24.354999999999997,Chirp,7,1,7,1.09859375
3710,176,34,61,24.355,Chirp,7,1,7,7.186000000000032
3643,182,31,109,24.355999999999998,Chirp,7,1,7,1.09859375
3711,176,34,62,24.356,Chirp,7,1,7,7.1840000000000295
3712,176,34,61,24.357,Chirp,7,1,7,7.1810000000000365
3643,182,31,109,24.357,Chirp,7,1,7,1.09859375
3643,182,31,109,24.357999999999997,Chirp,7,1,7,1.09859375
3713,176,34,62,24.358,Chirp,7,1,7,7.179000000000034
3643,182,31,109,24.358999999999998,Chirp,7,1,7,1.09859375
3714,176,34,62,24.359,Chirp,7,1,7,7.177000000000032
3715,176,34,62,24.36,Chirp,7,1,7,7.175000000000036
3643,182,31,109,24.36,Chirp,7,1,7,1.09859375
3643,182,31,109,24.360999999999997,Chirp,7,1,7,1.09859375
3716,176,34,62,24.361,Chirp,7,1,7,7.173000000000034
3717,176,34,63,24.362,Chirp,7,1,7,7.172000000000036
3643,182,31,109,24.362,Chirp,7,1,7,1.09859375
3718,176,34,62,24.363,Chirp,7,1,7,7.170000000000034
3643,182,31,109,24.363,Chirp,7,1,7,1.09859375
3643,182,31,109,24.363999999999997,Chirp,7,1,7,1.09859375
3719,176,34,63,24.364,Chirp,7,1,7,7.1690000000000325
3720,176,34,63,24.365,Chirp,7,1,7,7.168000000000035
3643,182,31,109,24.365,Chirp,7,1,7,1.09859375
3721,176,34,63,24.366,Chirp,7,1,7,7.167000000000034
3643,182,31,109,24.366,Chirp,7,1,7,1.09859375
3722,176,34,63,24.366999999999997,Chirp,7,1,7,7.1640000000000335
3643,182,31,109,24.366999999999997,Chirp,7,1,7,1.09859375
3722,176,34,63,24.368,Chirp,7,1,7,7.1640000000000335
3643,182,31,109,24.368,Chirp,7,1,7,1.09859375
3722,176,34,63,24.369,Chirp,7,1,7,7.1640000000000335
3643,182,31,109,24.369,Chirp,7,1,7,1.09859375
3724,176,33,65,24.369999999999997,Chirp,7,1,7,7.170000000000034
3643,182,31,109,24.369999999999997,Chirp,7,1,7,1.09859375
3724,176,33,65,24.371,Chirp,7,1,7,7.170000000000034
3643,182,31,109,24.371,Chirp,7,1,7,1.09859375
3724,176,33,65,24.372,Chirp,7,1,7,7.170000000000034
3643,182,31,109,24.372,Chirp,7,1,7,1.09859375
3724,176,33,65,24.372999999999998,Chirp,7,1,7,7.170000000000034
3643,182,31,109,24.372999999999998,Chirp,7,1,7,1.09859375
3724,176,33,65,24.374,Chirp,7,1,7,7.170000000000034
3643,182,31,109,24.374,Chirp,7,1,7,1.09859375
3726,176,34,72,27.976,Chirp,8,1,8,28.807999999999993
3792,182,31,110,27.976,Chirp,8,1,8,1.10859375
3727,176,34,75,27.977,Chirp,8,1,8,28.819000000000006
3792,182,31,110,27.977,Chirp,8,1,8,1.10859375
3728,176,34,72,27.977999999999998,Chirp,8,1,8,28.834999999999997
3792,182,31,110,27.977999999999998,Chirp,8,1,8,1.10859375
3728,176,34,72,27.979,Chirp,8,1,8,28.834999999999997
3792,182,31,110,27.979,Chirp,8,1,8,1.10859375
3730,176,34,73,27.98,Chirp,8,1,8,28.84400000000001
3792,182,31,110,27.98,Chirp,8,1,8,1.10859375
3792,182,31,110,27.980999999999998,Chirp,8,1,8,1.10859375
3731,176,34,73,27.981,Chirp,8,1,8,28.85300000000002
3732,176,34,75,27.982,Chirp,8,1,8,28.863999999999994
3792,182,31,110,27.982,Chirp,8,1,8,1.10859375
3733,176,34,73,27.983,Chirp,8,1,8,28.873000000000005
3792,182,31,110,27.983,Chirp,8,1,8,1.10859375
3792,182,31,110,27.983999999999998,Chirp,8,1,8,1.10859375
3734,176,34,73,27.984,Chirp,8,1,8,28.882000000000016
3735,176,34,74,27.985,Chirp,8,1,8,28.891999999999992
3792,182,31,110,27.985,Chirp,8,1,8,1.10859375
3736,176,34,74,27.986,Chirp,8,1,8,28.902000000000005
3792,182,31,110,27.986,Chirp,8,1,8,1.10859375
3737,176,34,76,27.987,Chirp,8,1,8,28.913999999999977
3792,182,31,110,27.987,Chirp,8,1,8,1.10859375
3738,176,34,74,27.988,Chirp,8,1,8,28.92399999999999
3792,182,31,110,27.988,Chirp,8,1,8,1.10859375
3739,176,34,74,27.989,Chirp,8,1,8,28.934
3792,182,31,110,27.989,Chirp,8,1,8,1.10859375
3740,176,34,74,27.99,Chirp,8,1,8,28.943999999999978
3792,182,31,110,27.99,Chirp,8,1,8,1.10859375
3741,176,34,74,27.991,Chirp,8,1,8,28.95399999999999
3792,182,31,110,27.991,Chirp,8,1,8,1.10859375
3792,182,31,110,27.991999999999997,Chirp,8,1,8,1.10859375
3742,176,34,77,27.992,Chirp,8,1,8,28.967000000000006
3743,176,34,74,27.993,Chirp,8,1,8,28.976999999999983
3792,182,31,110,27.993,Chirp,8,1,8,1.10859375
3744,176,34,75,27.994,Chirp,8,1,8,28.987999999999996
3792,182,31,110,27.994,Chirp,8,1,8,1.10859375
3792,182,31,110,27.994999999999997,Chirp,8,1,8,1.10859375
3745,176,34,75,27.995,Chirp,8,1,8,28.99900000000001
3746,176,34,75,27.996,Chirp,8,1,8,29.009999999999984
3792,182,31,110,27.996,Chirp,8,1,8,1.10859375
3747,176,34,77,27.997,Chirp,8,1,8,29.023
3792,182,31,110,27.997,Chirp,8,1,8,1.10859375
3792,182,31,110,27.997999999999998,Chirp,8,1,8,1.10859375
3748,176,34,74,27.998,Chirp,8,1,8,29.033000000000012
3749,176,34,75,27.999,Chirp,8,1,8,29.043999999999986
3792,182,31,110,27.999,Chirp,8,1,8,1.10859375
3750,176,34,75,28.0,Chirp,8,1,8,29.055
3792,182,31,110,28.0,Chirp,8,1,8,1.10859375
3792,182,31,110,28.000999999999998,Chirp,8,1,8,1.10859375
3751,176,34,75,28.001,Chirp,8,1,8,29.066000000000013
3752,176,34,78,28.002,Chirp,8,1,8,29.07999999999998
3792,182,31,110,28.002,Chirp,8,1,8,1.10859375
3753,176,34,75,28.003,Chirp,8,1,8,29.090999999999994
3792,182,31,110,28.003,Chirp,8,1,8,1.10859375
3792,182,31,110,28.003999999999998,Chirp,8,1,8,1.10859375
3754,176,34,75,28.004,Chirp,8,1,8,29.102000000000007
3755,176,34,76,28.005,Chirp,8,1,8,29.11399999999998
3792,182,31,110,28.005,Chirp,8,1,8,1.10859375
3756,176,34,75,28.006,Chirp,8,1,8,29.124999999999993
3792,182,31,110,28.006,Chirp,8,1,8,1.10859375
3792,182,31,110,28.006999999999998,Chirp,8,1,8,1.10859375
3757,176,34,78,28.007,Chirp,8,1,8,29.13900000000001
3758,176,34,75,28.008,Chirp,8,1,8,29.149999999999984
3792,182,31,110,28.008,Chirp,8,1,8,1.10859375
3759,176,34,76,28.009,Chirp,8,1,8,29.162
3792,182,31,110,28.009,Chirp,8,1,8,1.10859375
3792,182,31,110,28.009999999999998,Chirp,8,1,8,1.10859375
3760,176,34,75,28.01,Chirp,8,1,8,29.173000000000012
3761,176,34,76,28.011,Chirp,8,1,8,29.184999999999985
3792,182,31,110,28.011,Chirp,8,1,8,1.10859375
3762,176,34,77,28.012,Chirp,8,1,8,29.198
3792,182,31,110,28.012,Chirp,8,1,8,1.10859375
3792,182,31,110,28.012999999999998,Chirp,8,1,8,1.10859375
3763,176,34,76,28.013,Chirp,8,1,8,29.210000000000015
3764,176,34,76,28.014,Chirp,8,1,8,29.221999999999987
3792,182,31,110,28.014,Chirp,8,1,8,1.10859375
3765,176,34,76,28.015,Chirp,8,1,8,29.234
3792,182,31,110,28.015,Chirp,8,1,8,1.10859375
3766,176,34,75,28.016,Chirp,8,1,8,29.244999999999976
3792,182,31,110,28.016,Chirp,8,1,8,1.10859375
3767,176,34,78,28.017,Chirp,8,1,8,29.27300000000001
3792,182,31,110,28.017,Chirp,8,1,8,1.10859375
3767,176,34,78,28.018,Chirp,8,1,8,29.27300000000001
3792,182,31,110,28.018,Chirp,8,1,8,1.10859375
3769,176,34,76,28.019,Chirp,8,1,8,29.284999999999982
3792,182,31,110,28.019,Chirp,8,1,8,1.10859375
3770,176,34,75,28.02,Chirp,8,1,8,29.295999999999996
3792,182,31,110,28.02,Chirp,8,1,8,1.10859375
3771,176,34,76,28.021,Chirp,8,1,8,29.30800000000001
3792,182,31,110,28.021,Chirp,8,1,8,1.10859375
3772,176,34,78,28.022,Chirp,8,1,8,29.321999999999978
3792,182,31,110,28.022,Chirp,8,1,8,1.10859375
3773,176,34,76,28.023,Chirp,8,1,8,29.333999999999993
3792,182,31,110,28.023,Chirp,8,1,8,1.10859375
3792,182,31,110,28.023999999999997,Chirp,8,1,8,1.10859375
3774,176,34,76,28.024,Chirp,8,1,8,29.346000000000007
3775,176,34,76,28.025,Chirp,8,1,8,29.35799999999998
3792,182,31,110,28.025,Chirp,8,1,8,1.10859375
3776,176,34,76,28.026,Chirp,8,1,8,29.369999999999994
3792,182,31,110,28.026,Chirp,8,1,8,1.10859375
3792,182,31,110,28.026999999999997,Chirp,8,1,8,1.10859375
3777,176,34,79,28.027,Chirp,8,1,8,29.385000000000012
